Unnamed: 0,Crop,Temperature,Humidity,Rainfall,Label_N_binned,Label_P_binned,Label_K_binned
895,lentil,23.05276444,60.424786,52.60285259,1,2,1
896,lentil,21.65845777,63.58337146,38.07659414,0,3,0
897,lentil,26.25070298,67.62779652,40.8106299,0,2,0
898,lentil,20.97195263,63.83179889,53.10207889,1,3,0
899,lentil,23.89736406,66.32102048,40.74536757,1,3,0
900,pomegranate,24.55981624,91.63536236,111.9684622,0,0,2
901,pomegranate,19.65690085,89.93701023,108.0458926,0,0,2
902,pomegranate,18.78359608,87.4024767,102.5184759,0,0,2
903,pomegranate,24.1469628,94.5110662,110.2316633,2,0,2
904,pomegranate,22.44581266,89.90147027,109.3905998,0,0,2
905,pomegranate,24.96273236,92.40501423,109.4169192,1,0,2
906,pomegranate,22.5526059,89.3259486,104.8955643,1,0,2
907,pomegranate,22.77035608,91.45498527,106.9659201,0,1,2
908,pomegranate,19.20090378,94.27659596,108.0423555,1,0,2
909,pomegranate,23.12808226,92.68328358,109.3930157,0,0,2
910,pomegranate,24.92639065,85.19098079,104.7693804,0,0,2
911,pomegranate,24.77464458,85.63608688,105.7595811,0,0,2
912,pomegranate,19.8671184,86.35590206,108.3168858,1,0,2
913,pomegranate,24.26601316,93.7974061,104.5375109,0,0,2
914,pomegranate,23.62600218,89.73266695,107.6836871,1,0,2
915,pomegranate,19.67832052,89.08935702,108.5468633,0,0,2
916,pomegranate,22.36509395,92.30882391,104.8216333,0,0,2
917,pomegranate,21.57936934,94.88267728,102.8593382,0,0,2
918,pomegranate,18.26233221,88.16779129,108.0756727,0,0,2
919,pomegranate,23.71028128,89.61794165,105.6499907,0,0,2
920,pomegranate,22.48720144,89.9224883,111.6631582,0,0,2
921,pomegranate,21.6602498,94.79397419,112.4349689,2,0,2
922,pomegranate,20.13037175,89.31505137,107.3416913,1,0,2
923,pomegranate,18.41164435,91.11927248,105.1834976,0,0,2
924,pomegranate,19.68291173,89.75272999,111.2818551,0,1,2
925,pomegranate,23.20242586,91.19442671,109.0946323,0,0,2
926,pomegranate,18.92157197,87.31290342,102.8013275,0,0,2
927,pomegranate,22.10621387,91.34039616,106.8704803,1,0,2
928,pomegranate,18.47412402,89.68919664,108.4758509,0,0,2
929,pomegranate,19.81069447,88.92944254,102.860084,1,0,2
930,pomegranate,24.4880844,90.83687246,103.1969341,0,0,2
931,pomegranate,18.75927679,89.93457597,111.0196744,1,0,2
932,pomegranate,19.54128063,90.29751796,104.3739878,1,0,2
933,pomegranate,18.91251245,87.74938524,111.2800516,1,0,2
934,pomegranate,19.91330523,94.95031368,104.0277061,0,0,2
935,pomegranate,19.72620525,89.64934166,108.2287276,1,0,2
936,pomegranate,23.83185873,87.84034604,111.2232716,0,0,2
937,pomegranate,24.94467632,94.25702672,103.8799347,1,0,2
938,pomegranate,24.692258,93.87030088,104.6735454,0,0,2
939,pomegranate,24.72485577,85.56083187,111.2787584,0,0,2
940,pomegranate,20.12644921,87.59629625,108.065579,2,1,2
941,pomegranate,21.02432943,93.0569505,104.7847006,0,1,2
942,pomegranate,22.40423537,88.1508343,109.8695196,0,0,2
943,pomegranate,20.33691147,89.38003827,110.9653137,2,0,2
944,pomegranate,24.24779615,85.56033312,106.9216033,2,0,2
945,pomegranate,24.81530144,91.90842992,109.2853418,0,0,2
946,pomegranate,19.66329768,87.95158129,106.0380805,1,0,2
947,pomegranate,22.43377991,90.3396556,112.459697,0,0,2
948,pomegranate,22.92052307,85.12912161,110.2437841,1,0,2
949,pomegranate,22.91843172,85.40695044,106.2817706,0,0,2
950,pomegranate,24.88244467,89.39686219,107.1951707,1,0,2
951,pomegranate,23.40981539,93.13277,105.2240743,1,0,2
952,pomegranate,21.20725375,94.26304717,107.5660804,1,0,2
953,pomegranate,18.20230419,91.12282162,109.6623974,0,0,2
954,pomegranate,22.34375696,89.7870345,103.3183074,0,0,2
955,pomegranate,24.32770134,90.88292835,110.4606459,1,0,2
956,pomegranate,19.75088482,88.71691157,102.5538035,0,0,2
957,pomegranate,19.86173586,86.19740917,111.0217929,0,0,2
958,pomegranate,18.07132963,93.14554876,106.3602023,0,0,2
959,pomegranate,23.89162561,89.61850203,104.617522,0,0,2
960,pomegranate,23.98598756,93.34236582,104.991282,0,0,2
961,pomegranate,20.93892916,85.42912869,103.0295938,1,1,2
962,pomegranate,20.82210727,87.22815682,109.4429934,1,0,2
963,pomegranate,20.86474944,91.61793636,106.8685636,0,1,2
964,pomegranate,24.45840036,86.10874614,111.3779693,2,0,2
965,pomegranate,24.51147697,90.64498715,105.6209954,1,0,2
966,pomegranate,24.56811204,92.03009222,110.9633894,0,0,2
967,pomegranate,24.63228709,89.01574455,110.6956184,2,1,2
968,pomegranate,20.07386547,90.97819712,103.7084055,0,0,2
969,pomegranate,21.80523051,94.63612858,102.6488846,2,0,2
970,pomegranate,22.8122645,86.34233767,110.4432293,1,0,2
971,pomegranate,22.73031253,88.48567856,104.6843243,1,0,2
972,pomegranate,23.2801227,94.94330457,111.1382096,0,0,2
973,pomegranate,19.30106297,87.1775172,105.4766591,0,0,2
974,pomegranate,19.0087067,88.83768149,108.6793978,0,0,2
975,pomegranate,24.35193812,90.88612388,105.529185,0,0,2
976,pomegranate,24.72235539,88.87651295,112.1926517,1,0,2
977,pomegranate,21.92513945,94.46485312,111.7162016,0,0,2
978,pomegranate,24.83954414,86.88738076,107.6435771,1,0,2
979,pomegranate,18.09691127,90.42177379,104.88189,2,0,2
980,pomegranate,20.24104904,91.08706822,109.2537734,0,0,2
981,pomegranate,23.22594,94.42971362,105.6917856,0,1,2
982,pomegranate,23.50128217,92.97527546,106.61905,1,0,2
983,pomegranate,19.44623085,89.02127045,106.1606833,0,0,2
984,pomegranate,20.51343484,92.51675903,110.5764023,0,0,2
985,pomegranate,18.90223032,94.99897537,107.6103211,2,0,2
986,pomegranate,18.90592319,89.24126808,112.4750941,0,0,2
987,pomegranate,22.63045168,88.45577158,109.0357597,0,0,2
988,pomegranate,19.38603815,86.79058496,109.9130984,2,0,2
989,pomegranate,24.38318965,91.19431555,103.6012114,0,0,2
990,pomegranate,23.77989026,92.93386903,106.977723,0,0,2
991,pomegranate,22.59890174,93.16343942,110.0932899,1,0,2
992,pomegranate,24.37766782,85.4017118,106.128338,2,0,2
993,pomegranate,20.89273273,91.07776977,104.4407083,2,1,2
994,pomegranate,18.09903225,85.70786282,107.0050976,1,0,2
995,pomegranate,20.00218987,85.83618191,112.337046,1,0,2
996,pomegranate,19.85139326,89.80732335,102.8186358,0,0,2
997,pomegranate,21.25433607,92.65058936,106.2784673,0,0,2
998,pomegranate,23.65374106,93.32657504,109.8076178,2,0,2
999,pomegranate,23.88404783,86.20613842,108.3121789,0,1,2
1000,banana,29.36792366,76.24900101,92.82840911,3,3,2
1001,banana,27.33368994,83.67675197,101.0494791,3,3,3
1002,banana,27.40053601,82.96221306,104.9378,3,3,3
1003,banana,29.3159075,80.11585705,90.10978128,3,3,3
1004,banana,26.05433004,79.39654531,113.2297373,2,3,3
1005,banana,25.86632408,84.42379269,114.5357503,3,3,3
1006,banana,27.00932084,80.18546798,97.32531705,3,3,3
1007,banana,29.55054817,78.06762846,99.34482238,3,3,3
1008,banana,26.28845991,83.390039,113.8729798,3,3,3
1009,banana,29.16226551,76.16151562,100.0075679,3,3,3
1010,banana,28.65003945,82.68752542,98.75084366,3,3,3
1011,banana,29.07311132,76.50045221,100.1692639,3,3,3
1012,banana,28.08166093,75.26429821,118.2761894,3,3,3
1013,banana,27.1994597,78.8086068,99.72430835,3,3,3
1014,banana,28.05484146,78.04602887,108.3957179,3,3,3
1015,banana,25.14748006,83.34688193,98.66679427,2,3,3
1016,banana,25.94019018,78.3422098,119.84797,3,3,2
1017,banana,27.66752761,79.68542782,108.66464,3,3,2
1018,banana,25.56703012,75.94067692,102.7867717,3,3,2
1019,banana,28.6956201,82.54195839,116.1616839,3,3,2
1020,banana,26.33544853,76.8532006,118.6858263,3,3,3
1021,banana,25.93730186,78.89864446,98.21747528,3,3,3
1022,banana,25.13686519,84.88394407,91.46442491,3,3,2
1023,banana,27.50527651,80.79783998,105.0776992,2,3,2
1024,banana,26.21009246,82.34429458,112.0700033,3,3,3
1025,banana,29.10403455,79.19588629,92.07835761,3,3,2
1026,banana,29.2440638,77.32017166,90.66727868,3,3,2
1027,banana,25.56202173,77.38229006,93.10247183,3,3,2
1028,banana,26.3985515,81.36028902,98.16752001,3,3,2
1029,banana,28.09577643,77.79586769,109.5408614,3,3,2
1030,banana,27.84767901,83.31110751,117.2878912,3,3,2
1031,banana,27.39341554,81.4654833,94.31102057,3,3,3
1032,banana,25.14517635,81.38204104,119.218154,3,3,2
1033,banana,28.65456263,79.28693687,102.4633775,3,3,2
1034,banana,29.16093424,76.67484233,109.575944,3,3,3
1035,banana,27.57278064,82.0638878,91.34276507,3,3,2
1036,banana,25.40909896,82.36208097,112.9794804,3,3,3
1037,banana,25.99069521,83.33983116,112.0777152,3,3,3
1038,banana,26.29039046,81.06003778,118.6730366,3,3,3
1039,banana,29.14827211,78.71024836,117.536781,3,3,3
1040,banana,26.59743595,79.35898915,107.3944717,2,3,2
1041,banana,25.36059237,75.03193255,116.5531455,3,3,2
1042,banana,29.12036889,80.18080728,112.3982055,3,3,3
1043,banana,27.53911354,77.25629897,110.3262123,3,3,3
1044,banana,29.66727337,83.51014178,110.2511102,3,3,3
1045,banana,25.05802193,84.97323747,110.4408803,2,3,2
1046,banana,25.86824781,78.52399914,116.3019555,3,3,3
1047,banana,25.85036988,81.95580471,119.0856171,3,3,3
1048,banana,26.51682337,77.79913575,108.8547508,2,3,3
1049,banana,28.66725136,79.59242542,118.2583441,3,3,2
1050,banana,28.14938935,81.54448882,91.40508414,3,3,2
1051,banana,26.42313317,83.6995044,95.12322062,3,3,3
1052,banana,26.59386409,81.40740301,109.9825551,3,3,3
1053,banana,27.71822477,76.57853189,102.2099836,3,3,3
1054,banana,28.98333432,82.95958244,109.022564,3,3,2
1055,banana,29.42017919,83.96754496,117.229079,3,3,3
1056,banana,27.39872329,81.10523402,112.1355384,2,3,2
1057,banana,26.4020227,84.41007614,111.0162259,3,3,3
1058,banana,27.81251452,82.69285419,99.20961514,3,3,2
1059,banana,25.19640218,83.55829874,115.8586081,3,3,3
1060,banana,28.31193338,75.77363772,119.695765,3,3,3
1061,banana,25.90113128,80.47152737,110.10323,3,3,3
1062,banana,27.48612983,76.11239849,109.2768851,3,3,3
1063,banana,29.38254012,83.50423735,109.2486647,3,3,2
1064,banana,29.22118628,81.08183635,108.8616474,3,3,3
1065,banana,27.09062164,81.33506906,110.1331182,3,3,3
1066,banana,26.12643374,81.81365007,104.4812858,3,3,3
1067,banana,29.01207743,77.95192527,90.43495443,3,3,2
1068,banana,27.96799119,79.28625709,119.4765557,3,3,3
1069,banana,28.0764455,76.05522115,118.9923573,3,3,3
1070,banana,25.16278237,84.97849241,90.94554618,3,3,2
1071,banana,25.78749808,84.51194224,114.2005455,3,3,3
1072,banana,25.34119774,84.47321314,91.06493353,3,3,3
1073,banana,29.44795403,78.34971537,96.45042585,3,3,3
1074,banana,26.47522633,78.51833782,113.1161095,3,3,2
1075,banana,27.39489579,83.31172003,92.78133617,3,3,2
1076,banana,25.08347445,80.261731,94.32961456,3,3,3
1077,banana,26.6719835,76.48541655,91.73358569,3,3,3
1078,banana,25.44926208,79.49221962,100.6619171,3,3,3
1079,banana,28.22776705,80.6430384,98.00403016,3,3,2
1080,banana,28.1279509,77.48247073,103.5045395,3,3,2
1081,banana,28.9470467,82.1888998,95.83016448,2,3,2
1082,banana,27.96236771,84.15403614,97.55986676,3,3,3
1083,banana,28.00316034,78.90085998,94.68180316,3,3,3
1084,banana,29.1400919,80.1190228,90.45142867,3,3,2
1085,banana,27.9122104,83.36307683,90.24211529,3,3,3
1086,banana,25.43480512,81.53977797,96.47800391,3,3,3
1087,banana,28.55980972,84.51602322,111.0843029,3,3,2
1088,banana,26.59580783,82.99556744,100.5123341,3,3,2
1089,banana,27.19711623,77.3970629,99.46950465,3,3,2
1090,banana,25.29391516,79.29122198,105.4220251,3,3,2
1091,banana,29.90888522,76.98740841,91.99964712,3,3,3
1092,banana,27.94972463,76.63713353,109.0921631,3,3,2
1093,banana,25.01018457,78.76260938,108.3690513,3,3,2
1094,banana,29.21144871,84.70189923,108.5501443,3,3,3
1095,banana,27.35911627,84.54625006,90.81250457,3,3,2
1096,banana,28.0106804,76.52808057,103.7040783,3,3,3
1097,banana,28.67208915,82.20793613,94.37987496,3,3,3
1098,banana,27.34585147,78.4873835,92.15524332,2,3,3
1099,banana,29.50704598,78.20585613,98.12565829,3,3,3
1100,mango,29.73770045,47.54885174,90.09586854,0,1,1
1101,mango,33.55695561,53.72979826,98.67527561,2,0,1
1102,mango,27.00315545,47.67525434,95.85118326,1,0,1
1103,mango,33.56150184,45.53556603,95.70525913,1,0,1
1104,mango,35.89855625,54.25964196,92.19721736,0,0,2
1105,mango,34.17719782,50.62161586,98.00687989,0,0,2
1106,mango,30.01592643,53.19212381,97.72843182,0,0,2
1107,mango,31.74592134,45.16127859,93.75441586,0,0,1
1108,mango,35.99009679,52.22780489,95.3713484,0,1,2
1109,mango,31.86641378,52.19331595,98.46768642,1,1,1
1110,mango,27.75518664,52.34605806,94.11213345,0,0,1
1111,mango,34.72413192,51.4271781,97.31258083,1,0,1
1112,mango,27.53907547,53.63549533,99.35408185,2,1,2
1113,mango,27.69637763,48.5622488,89.85646496,0,0,1
1114,mango,27.25373364,52.66319725,91.87312479,0,0,1
1115,mango,30.33723921,48.88704844,94.42850522,0,1,2
1116,mango,31.85744939,45.53106268,91.55845821,2,1,2
1117,mango,35.39986338,49.45962621,97.41054011,1,1,1
1118,mango,29.80747243,52.13797867,95.74606104,0,0,1
1119,mango,34.16438906,54.16482251,98.33351125,2,0,2
1120,mango,28.93270187,47.94053996,99.9834242,0,0,1
1121,mango,27.98392787,53.33018851,99.61465679,1,0,2
1122,mango,31.20478173,54.49960506,94.62954663,1,0,1
1123,mango,32.13409675,50.52559148,98.63333684,1,1,1
1124,mango,28.91862016,48.13974548,97.01331604,2,0,1
1125,mango,31.09779147,47.41196659,90.28624348,0,1,1
1126,mango,34.73823882,49.08864345,90.65022183,2,0,1
1127,mango,29.98080499,49.48613279,91.82271568,0,1,1
1128,mango,33.80398664,46.12866113,90.82549241,0,0,1
1129,mango,30.07202564,50.96040505,92.09609766,1,0,1
1130,mango,27.92063282,51.77965917,100.2585673,0,1,1
1131,mango,31.40948821,49.21729127,92.99739415,1,1,2
1132,mango,35.7877738,51.94190321,100.2160615,0,1,1
1133,mango,33.36140093,45.02236377,98.81596545,0,1,1
1134,mango,35.96054636,48.69677802,98.00644238,0,0,1
1135,mango,28.33333307,51.39586505,91.67241761,0,1,1
1136,mango,32.27652024,50.19368841,95.99487068,0,1,1
1137,mango,31.99490489,50.84881347,97.38741498,1,0,1
1138,mango,27.58258929,48.56916221,95.8445641,0,1,1
1139,mango,29.38471637,45.88744691,100.8124659,0,1,2
1140,mango,32.38697531,53.2328243,90.21633216,0,1,2
1141,mango,30.91471455,49.92963856,90.14047759,1,1,2
1142,mango,35.37775595,45.58110023,97.41586402,1,1,1
1143,mango,32.32362177,52.5896771,93.36718816,0,1,2
1144,mango,28.22373428,47.40519056,97.76832322,1,1,1
1145,mango,27.27433181,47.16808054,95.257992,1,1,2
1146,mango,27.10710832,50.70880979,92.37238878,1,0,2
1147,mango,34.89226666,48.75613373,91.63074547,0,0,1
1148,mango,33.7462686,48.50387598,92.26439205,2,0,1
1149,mango,27.3511056,54.43945147,96.27792547,0,0,1
1150,mango,32.89300162,52.61323969,94.49161372,2,1,1
1151,mango,35.38598705,51.42664176,90.29643888,1,1,2
1152,mango,27.5529736,47.90859131,90.40332704,2,1,1
1153,mango,32.82141065,47.45553843,90.89173106,1,0,1
1154,mango,30.17294105,51.0845903,95.23444287,1,0,1
1155,mango,29.26382931,54.82257868,100.7586226,1,1,2
1156,mango,32.06097197,51.08494181,96.59816497,1,0,1
1157,mango,28.69818144,47.71875722,99.642454,1,0,1
1158,mango,29.14305008,49.40983294,97.55155537,0,1,2
1159,mango,28.3471611,53.53903102,90.40260445,1,1,1
1160,mango,27.67256197,45.41692012,92.84991507,1,1,1
1161,mango,28.1218093,46.16888595,93.30247448,1,0,2
1162,mango,30.79375683,46.69536813,92.21318555,0,1,2
1163,mango,28.89409382,54.80750249,94.76322976,0,0,2
1164,mango,33.33024826,45.61143594,98.28583013,2,1,1
1165,mango,27.78912455,53.96886679,91.01152997,0,1,1
1166,mango,31.65333432,48.20662669,91.09745581,0,0,1
1167,mango,29.75150773,46.73723302,91.405983,0,1,2
1168,mango,31.32995611,50.22287593,89.78216168,1,1,2
1169,mango,35.63627319,48.97047762,97.51952041,0,1,2
1170,mango,31.66524687,51.98594645,89.98024312,0,0,1
1171,mango,32.26935342,53.56092806,95.94035356,0,0,2
1172,mango,27.81005614,51.59445462,95.89898581,0,1,1
1173,mango,34.58561471,50.34035336,100.3060719,0,1,1
1174,mango,31.27180992,52.23810152,89.74409017,1,0,2
1175,mango,33.93679864,52.72170281,97.4611918,1,1,1
1176,mango,31.09154239,47.02058367,91.46664318,0,0,2
1177,mango,31.89356292,49.02450149,89.59371481,2,0,2
1178,mango,32.45465292,50.69693751,95.04871605,1,0,2
1179,mango,35.47478322,47.97230503,97.79072474,0,0,1
1180,mango,27.32961444,49.30347234,93.53197359,0,1,1
1181,mango,30.90225239,49.95955487,91.77522598,0,1,1
1182,mango,29.09382275,45.5661059,96.23520043,0,0,1
1183,mango,30.02086169,46.78393776,96.63721027,0,1,2
1184,mango,34.13072188,51.25786185,96.38808001,0,1,1
1185,mango,33.44619894,53.05980465,98.05089394,1,1,1
1186,mango,35.3915464,52.48823147,91.22881052,1,0,1
1187,mango,31.53356352,53.06009323,98.57025046,1,1,1
1188,mango,30.7645515,47.93791463,90.38503469,1,0,1
1189,mango,30.01821337,50.0983181,96.08745082,1,0,1
1190,mango,31.32863689,47.59319575,94.67344737,0,1,1
1191,mango,33.88004781,54.39416048,89.29147581,1,1,1
1192,mango,28.07802689,54.9640534,97.45373619,0,1,2
1193,mango,35.53845018,52.94641947,91.54560427,2,0,1
1194,mango,28.70595247,50.44030129,95.8946444,2,0,1
1195,mango,31.48451729,48.77926304,93.17221967,0,1,1
1196,mango,27.69819273,51.41593238,100.7720705,1,0,1
1197,mango,30.41235793,52.48100602,93.92375879,1,0,2
1198,mango,32.17752026,54.01352682,91.88766069,1,0,1
1199,mango,32.6112614,47.74916499,91.10190759,0,0,1
1200,grapes,29.99677232,81.54156612,67.12534492,1,3,3
1201,grapes,30.7280404,82.42614055,68.38135469,0,3,3
1202,grapes,32.44577836,83.88504863,68.73932528,1,3,3
1203,grapes,37.46566825,80.65968681,66.83872293,1,3,3
1204,grapes,22.03296178,83.74372787,65.34440794,1,3,3
1205,grapes,39.64851881,82.21079946,70.39906054,0,3,3
1206,grapes,16.77557314,82.75241875,66.76285469,1,3,3
1207,grapes,12.14190714,83.56812483,69.63122027,0,3,3
1208,grapes,12.7567962,81.62497448,66.77844567,0,3,3
1209,grapes,39.04071989,80.18393287,73.88467027,0,3,3
1210,grapes,39.70772192,82.68593454,74.91506217,1,3,3
1211,grapes,9.467960445,82.29335466,66.02765219,1,3,3
1212,grapes,29.58748357,80.91934392,68.06417307,0,3,3
1213,grapes,17.82803682,80.96093443,65.84748763,0,3,3
1214,grapes,8.825674745,82.89753705,67.235765,1,3,3
1215,grapes,27.83487131,83.51444973,73.02882766,1,3,3
1216,grapes,11.02105378,80.55557235,68.23963161,1,3,3
1217,grapes,17.5862944,80.84806564,71.4065452,0,3,3
1218,grapes,19.89363946,82.73366439,69.66256816,1,3,3
1219,grapes,29.93707596,81.77713468,65.52279323,0,3,3
1220,grapes,36.73126647,80.58931938,72.24230804,2,3,3
1221,grapes,20.42094753,81.54185044,66.93065667,2,3,3
1222,grapes,25.51939719,83.98351748,69.17281221,1,3,3
1223,grapes,30.50734778,82.71775569,70.08200379,1,3,3
1224,grapes,18.4269936,80.55625868,69.75734306,0,3,3
1225,grapes,12.087022,83.59398734,68.66813363,1,3,3
1226,grapes,23.60115364,82.48336987,73.23901752,0,3,3
1227,grapes,12.80000387,81.20876367,67.10439401,0,3,3
1228,grapes,38.06099482,82.24729637,65.70148216,1,3,3
1229,grapes,39.06555518,82.03812973,69.30772897,1,3,3
1230,grapes,33.78372897,81.16314317,74.53557341,1,3,3
1231,grapes,16.76201707,82.00335557,73.28712806,0,3,3
1232,grapes,35.89307536,82.66850729,66.53946559,1,3,3
1233,grapes,21.01245395,81.17931863,66.38448261,0,3,3
1234,grapes,10.89875873,80.01639435,68.69420397,0,3,3
1235,grapes,16.36251869,83.00471609,71.55665483,1,3,3
1236,grapes,20.28370163,81.32235739,71.06611222,0,3,3
1237,grapes,25.11108456,83.25447587,73.01026829,2,3,3
1238,grapes,33.4641162,83.86742974,67.92204319,0,3,3
1239,grapes,11.7976469,80.86325389,65.06962486,0,3,3
1240,grapes,11.36300891,80.03100049,71.18289431,2,3,3
1241,grapes,25.23542319,80.68700527,67.03840888,1,3,3
1242,grapes,15.99050693,81.23966573,74.40198861,0,3,3
1243,grapes,22.4359017,80.18612085,65.3973168,0,3,3
1244,grapes,34.76086052,81.03544763,65.70430027,0,3,3
1245,grapes,31.11047251,83.34010951,71.43001582,1,3,3
1246,grapes,28.57828803,80.95628959,73.34232097,0,3,3
1247,grapes,41.18664903,81.01783402,68.68895899,2,3,3
1248,grapes,27.02766138,83.17093908,70.95666003,0,3,3
1249,grapes,21.19339319,82.33098331,74.62834921,2,3,3
1250,grapes,10.38004759,83.44518113,67.3917379,1,3,3
1251,grapes,31.3115978,82.56407013,65.01095312,0,3,3
1252,grapes,20.46657776,80.97598029,71.29813872,0,3,3
1253,grapes,29.36947679,81.53996362,66.13442813,0,3,3
1254,grapes,10.72302459,80.02130636,65.2982112,1,3,3
1255,grapes,14.97846952,80.49979873,71.63437433,2,3,3
1256,grapes,15.3246651,81.67215994,71.60102999,2,3,3
1257,grapes,18.73932187,81.12109244,73.55807954,0,3,3
1258,grapes,19.3642553,83.36094029,67.15094741,1,3,3
1259,grapes,41.20733624,81.61051026,65.90227462,0,3,3
1260,grapes,33.34214482,82.51034633,70.68098614,1,3,3
1261,grapes,23.81995682,80.12211649,67.2739864,1,3,3
1262,grapes,40.66012294,81.24995984,74.03030056,1,3,3
1263,grapes,11.82768186,80.2827185,74.10225057,2,3,3
1264,grapes,13.28504331,83.54193816,65.80006004,0,3,3
1265,grapes,35.83089092,83.32560104,73.67984885,2,3,3
1266,grapes,26.18159716,81.03886263,66.05911698,2,3,3
1267,grapes,24.57558351,80.70695797,69.706113,2,3,3
1268,grapes,29.67229086,83.71498986,66.48490371,1,3,3
1269,grapes,39.37102553,81.25353895,74.08101744,1,3,3
1270,grapes,17.66558428,82.92903419,69.8671263,0,3,3
1271,grapes,24.06679352,82.66396666,69.81855775,0,3,3
1272,grapes,15.31413469,80.09711412,74.82144653,1,3,3
1273,grapes,21.77466746,80.54942557,69.39630398,1,3,3
1274,grapes,26.91624843,80.76838926,69.30927185,0,3,3
1275,grapes,41.65602996,82.22118237,74.19664838,0,3,3
1276,grapes,17.98667801,81.17712085,72.37127689,1,3,3
1277,grapes,29.12033769,82.79092939,68.8503047,0,3,3
1278,grapes,34.38922481,83.18392806,71.03001556,2,3,3
1279,grapes,41.36106301,82.79782954,69.92107482,2,3,3
1280,grapes,35.12158265,82.26890793,69.71518491,1,3,3
1281,grapes,19.6491772,80.15215777,73.69529586,1,3,3
1282,grapes,16.27852801,82.94270065,66.57462809,0,3,3
1283,grapes,21.11903604,80.63399198,69.27779761,2,3,3
1284,grapes,19.2077707,82.9042841,66.83113717,1,3,3
1285,grapes,25.96308415,82.57813624,70.31782647,0,3,3
1286,grapes,25.67385024,81.6212135,74.10919422,0,3,3
1287,grapes,41.94865736,81.15595212,73.06862952,1,3,3
1288,grapes,11.18994268,80.8084305,66.34234944,2,3,3
1289,grapes,17.5438296,82.94703302,73.77063744,2,3,3
1290,grapes,13.05809741,80.28297993,70.75633584,2,3,3
1291,grapes,9.724457611,83.74765639,74.46411148,0,3,3
1292,grapes,27.92004934,82.93262435,69.92092839,0,3,3
1293,grapes,9.535585543,80.73112694,69.44115171,1,3,3
1294,grapes,13.42988625,80.06633966,71.40043037,0,3,3
1295,grapes,9.851242629,80.22631717,68.42802444,1,3,3
1296,grapes,24.97256132,82.72828653,66.70016285,2,3,3
1297,grapes,27.23708304,82.94573346,70.42508897,0,3,3
1298,grapes,18.70679077,83.4795292,66.5964488,2,3,3
1299,grapes,9.949929082,82.55138983,66.00817551,1,3,3
1300,watermelon,26.47330219,80.92254421,53.65742581,3,0,3
1301,watermelon,25.18780042,83.44621709,46.87420883,3,0,3
1302,watermelon,25.29954705,81.77527562,57.04147057,3,1,3
1303,watermelon,24.74631269,88.30866319,57.95826144,3,0,3
1304,watermelon,26.58740671,81.32563243,41.87540028,3,0,3
1305,watermelon,24.53442564,88.989272,49.11618732,2,0,3
1306,watermelon,26.0713757,88.7285657,57.79652846,3,0,2
1307,watermelon,25.96534238,89.77076659,59.46338556,3,0,3
1308,watermelon,26.22338015,85.34866045,54.60159289,2,0,2
1309,watermelon,24.41311871,89.81574032,44.07843475,3,0,3
1310,watermelon,26.49195283,80.04678201,57.72799157,2,0,3
1311,watermelon,24.04355803,84.18406764,53.78929956,3,0,2
1312,watermelon,25.5421695,83.31883376,57.57343233,3,0,2
1313,watermelon,26.74550678,83.9195902,40.794305,3,0,3
1314,watermelon,25.7131428,80.22972777,43.08961827,3,0,2
1315,watermelon,25.76484262,84.1726996,44.22066914,3,0,3
1316,watermelon,26.79489868,89.64815231,57.74091817,3,0,3
1317,watermelon,24.9004602,89.73524177,57.44942094,3,0,3
1318,watermelon,26.80750629,88.22874955,58.79889057,2,0,3
1319,watermelon,25.11189154,80.02621335,44.20656987,3,0,3
1320,watermelon,26.2148837,87.6883982,59.65590798,3,0,3
1321,watermelon,24.9103226,86.97190046,49.48575692,3,0,3
1322,watermelon,25.79448878,84.26830701,56.45229202,3,0,3
1323,watermelon,25.26931156,87.55055105,40.12650421,3,0,3
1324,watermelon,25.76402693,87.5931128,46.05122728,2,1,3
1325,watermelon,25.85483596,89.13163965,46.85176955,2,0,2
1326,watermelon,24.33528185,81.44030363,48.32113628,3,0,3
1327,watermelon,25.37601283,80.99313508,57.23028471,3,0,3
1328,watermelon,24.86094646,85.05318563,55.29563514,3,1,3
1329,watermelon,24.71885473,88.94568335,48.45978627,3,1,3
1330,watermelon,24.21495706,84.20576992,48.01138482,3,0,2
1331,watermelon,25.81692236,82.043255,54.82963379,3,0,2
1332,watermelon,24.47018505,84.16390229,57.26773002,3,0,2
1333,watermelon,24.13078816,84.84494575,51.19470197,3,0,2
1334,watermelon,26.1793464,86.52258079,49.43050977,3,0,3
1335,watermelon,26.17668721,86.7295205,53.33484977,3,0,2
1336,watermelon,26.03867719,84.6378378,44.3993381,3,0,3
1337,watermelon,26.53259325,82.39053979,54.30660782,3,0,2
1338,watermelon,26.81938687,87.8274604,46.06193778,3,0,3
1339,watermelon,25.50405534,81.40297428,48.47833278,2,0,2
1340,watermelon,26.20234499,80.38266489,56.47941847,3,0,3
1341,watermelon,25.13735887,89.28272716,43.52897517,3,0,3
1342,watermelon,25.92030221,83.47202566,42.10681516,3,0,3
1343,watermelon,26.6634609,89.98405233,57.40847165,3,0,3
1344,watermelon,24.06731461,81.64075303,51.75212401,3,0,3
1345,watermelon,24.6774157,82.75411437,57.05709413,3,0,2
1346,watermelon,26.11440416,87.64081095,58.48160844,3,0,2
